	index
5801	TCGA-OL-A5RX-01
5802	TCGA-G2-AA3B-01
5803	TCGA-EL-A3CR-01
5804	TCGA-CH-5752-01
5805	TCGA-DV-5575-01
5806	TCGA-C8-A1HG-01
5807	TCGA-EM-A22O-01
5808	TCGA-GC-A3WC-01
5809	TCGA-97-8172-01
5810	TCGA-DJ-A2PZ-01
5811	TCGA-69-7980-01
5812	TCGA-EA-A439-01
5813	TCGA-IB-A5SO-01
5814	TCGA-L5-A8NH-01
5815	TCGA-L5-A4OS-01
5816	TCGA-51-4079-01
5817	TCGA-G9-7525-01
5818	TCGA-CR-7388-01
5819	TCGA-A2-A0YC-01
5820	TCGA-AG-4021-01
5821	TCGA-WA-A7H4-01
5822	TCGA-86-7713-01
5823	TCGA-R6-A8W5-01
5824	TCGA-A8-A06Q-01
5825	TCGA-L5-A4OM-01
5826	TCGA-BQ-7059-01
5827	TCGA-FK-A3SD-01
5828	TCGA-WE-AA9Y-06
5829	TCGA-BP-5189-01
5830	TCGA-EE-A2MN-06
5831	TCGA-AR-A0TY-01
5832	TCGA-06-0139-01
5833	TCGA-DJ-A3VD-01
5834	TCGA-EE-A20H-06
5835	TCGA-L5-A43J-01
5836	TCGA-61-2009-01
5837	TCGA-FG-6690-01
5838	TCGA-AO-A12D-01
5839	TCGA-91-6835-01
5840	TCGA-G9-7509-01
5841	TCGA-E2-A159-01
5842	TCGA-MM-A563-01
5843	TCGA-S9-A7IY-01
5844	TCGA-CF-A47S-01
5845	TCGA-23-2078-01
5846	TCGA-EW-A1PB-01
5847	TCGA-RE-A7BO-01
5848	TCGA-CV-7100-01
5849	TCGA-85-8351-01
5850	TCGA-AR-A24H-01
5851	TCGA-EM-A3FJ-01
5852	TCGA-HT-A5R9-01
5853	TCGA-BP-5001-01
5854	TCGA-KK-A7AY-01
5855	TCGA-A7-A6VW-01
5856	TCGA-G2-A2ES-01
5857	TCGA-05-5425-01
5858	TCGA-UC-A7PI-01
5859	TCGA-05-5423-01
5860	TCGA-EL-A3ZR-01
5861	TCGA-CN-4730-01
5862	TCGA-GM-A2DK-01
5863	TCGA-DU-8158-01
5864	TCGA-DJ-A3V2-01
5865	TCGA-FU-A3WB-01
5866	TCGA-S9-A7QX-01
5867	TCGA-50-6590-01
5868	TCGA-A6-5664-01
5869	TCGA-CR-5250-01
5870	TCGA-BH-A18G-01
5871	TCGA-A2-A0D0-01
5872	TCGA-66-2789-01
5873	TCGA-HT-7855-01
5874	TCGA-2Y-A9GZ-01
5875	TCGA-24-0979-01
5876	TCGA-CH-5765-01
5877	TCGA-C5-A2LX-01
5878	TCGA-A6-5659-01
5879	TCGA-DC-6158-01
5880	TCGA-EF-5830-01
5881	TCGA-L5-A8NG-01
5882	TCGA-G7-6797-01
5883	TCGA-HC-8256-01
5884	TCGA-G4-6297-01
5885	TCGA-HD-7832-01
5886	TCGA-C8-A1HJ-01
5887	TCGA-J4-A83J-01
5888	TCGA-5L-AAT1-01
5889	TCGA-25-1329-01
5890	TCGA-CM-6166-01
5891	TCGA-SX-A71U-01
5892	TCGA-HQ-A2OF-01
5893	TCGA-DD-AAE6-01
5894	TCGA-B2-3924-01
5895	TCGA-IA-A40X-01
5896	TCGA-GC-A3RC-01
5897	TCGA-2H-A9GN-01
5898	TCGA-FG-A6IZ-01
5899	TCGA-XV-AB01-06
5900	TCGA-JL-A3YX-01
5901	TCGA-A4-A772-01
5902	TCGA-L7-A56G-01
5903	TCGA-NK-A5CT-01
5904	TCGA-97-A4M0-01
5905	TCGA-78-7156-01
5906	TCGA-CM-6676-01
5907	TCGA-EE-A17Z-06
5908	TCGA-AZ-6600-01
5909	TCGA-DJ-A4UW-01
5910	TCGA-D6-6827-01
5911	TCGA-CM-5863-01
5912	TCGA-98-A53B-01
5913	TCGA-DC-4749-01
5914	TCGA-AR-A24Z-01
5915	TCGA-P5-A731-01
5916	TCGA-D9-A1JW-06
5917	TCGA-GV-A40G-01
5918	TCGA-D8-A1X9-01
5919	TCGA-C5-A2LV-01
5920	TCGA-24-2280-01
5921	TCGA-94-8035-01
5922	TCGA-A2-A0EO-01
5923	TCGA-E9-A1RC-01
5924	TCGA-2Y-A9HB-01
5925	TCGA-12-0616-01
5926	TCGA-DU-7300-01
5927	TCGA-BR-4357-01
5928	TCGA-K4-A6MB-01
5929	TCGA-D5-6924-01
5930	TCGA-EB-A5SH-06
5931	TCGA-D5-5541-01
5932	TCGA-D8-A27K-01
5933	TCGA-DJ-A2PN-01
5934	TCGA-AK-3455-01
5935	TCGA-BH-A0DO-01
5936	TCGA-AJ-A3BH-01
5937	TCGA-A8-A09X-01
5938	TCGA-66-2778-01
5939	TCGA-LD-A66U-01
5940	TCGA-MP-A4SW-01
5941	TCGA-CR-6488-01
5942	TCGA-C9-A47Z-01
5943	TCGA-BA-6871-01
5944	TCGA-RD-A8N6-01
5945	TCGA-EI-6881-01
5946	TCGA-L5-A893-01
5947	TCGA-F1-6177-01
5948	TCGA-28-2509-01
5949	TCGA-EM-A3FO-01
5950	TCGA-P5-A5EY-01
5951	TCGA-CV-5973-01
5952	TCGA-BC-A8YO-01
5953	TCGA-DB-5281-01
5954	TCGA-AR-A24U-01
5955	TCGA-BR-6452-01
5956	TCGA-A6-2685-01
5957	TCGA-VQ-A8PK-01
5958	TCGA-HT-A74L-01
5959	TCGA-86-A4P8-01
5960	TCGA-AD-A5EK-01
5961	TCGA-78-7539-01
5962	TCGA-FS-A4F4-06
5963	TCGA-EU-5905-01
5964	TCGA-BR-7851-01
5965	TCGA-62-A471-01
5966	TCGA-75-5126-01
5967	TCGA-DU-8161-01
5968	TCGA-CR-5248-01
5969	TCGA-HT-7880-01
5970	TCGA-YC-A8S6-01
5971	TCGA-QK-AA3K-01
5972	TCGA-67-6216-01
5973	TCGA-80-5611-01
5974	TCGA-4A-A93X-01
5975	TCGA-A8-A09W-01
5976	TCGA-CQ-5334-01
5977	TCGA-ZF-AA54-01
5978	TCGA-Y8-A8RY-01
5979	TCGA-H2-A3RI-01
5980	TCGA-QH-A6CS-01
5981	TCGA-GV-A3JZ-01
5982	TCGA-Q1-A5R3-01
5983	TCGA-CV-7242-01
5984	TCGA-DW-7836-01
5985	TCGA-TQ-A7RJ-01
5986	TCGA-A1-A0SP-01
5987	TCGA-HE-7129-01
5988	TCGA-A7-A0D9-01
5989	TCGA-56-7579-01
5990	TCGA-V5-AASV-01
5991	TCGA-CV-A6JO-01
5992	TCGA-A8-A09M-01
5993	TCGA-49-AARO-01
5994	TCGA-FG-5964-01
5995	TCGA-HZ-8519-01
5996	TCGA-B3-A6W5-01
5997	TCGA-IB-A5SS-01
5998	TCGA-ZF-A9RE-01
5999	TCGA-CQ-5324-01
6000	TCGA-CV-7104-01
6001	TCGA-CD-8526-01
6002	TCGA-GF-A6C8-06
6003	TCGA-55-7995-01
6004	TCGA-BR-8372-01
6005	TCGA-DU-6403-01
6006	TCGA-AN-A0XU-01
6007	TCGA-21-1070-01
6008	TCGA-HC-7080-01
6009	TCGA-HW-A5KM-01
6010	TCGA-DD-AACI-01
6011	TCGA-EP-A2KA-01
6012	TCGA-61-2008-01
6013	TCGA-CN-6997-01
6014	TCGA-ER-A19O-06
6015	TCGA-FD-A5BY-01
6016	TCGA-CV-5971-01
6017	TCGA-F4-6854-01
6018	TCGA-BH-A0E6-01
6019	TCGA-EJ-A65F-01
6020	TCGA-D8-A1XF-01
6021	TCGA-A8-A09Q-01
6022	TCGA-05-4434-01
6023	TCGA-E2-A3DX-01
6024	TCGA-A3-3326-01
6025	TCGA-B9-4617-01
6026	TCGA-B0-5096-01
6027	TCGA-CN-4739-01
6028	TCGA-OL-A66K-01
6029	TCGA-M7-A722-01
6030	TCGA-BH-A0B9-01
6031	TCGA-C5-A1BJ-01
6032	TCGA-G9-6379-01
6033	TCGA-OD-A75X-06
6034	TCGA-DU-7306-01
6035	TCGA-HD-8634-01
6036	TCGA-EE-A29M-06
6037	TCGA-HT-7485-01
6038	TCGA-DD-A3A9-01
6039	TCGA-OL-A6VR-01
6040	TCGA-CV-7410-01
6041	TCGA-A8-A08P-01
6042	TCGA-CG-4437-01
6043	TCGA-14-0790-01
6044	TCGA-69-A59K-01
6045	TCGA-DB-A64L-01
6046	TCGA-13-0923-01
6047	TCGA-FU-A770-01
6048	TCGA-DK-A3IQ-01
6049	TCGA-B1-A656-01
6050	TCGA-DA-A1I0-06
6051	TCGA-NC-A5HK-01
6052	TCGA-D5-6930-01
6053	TCGA-DD-AADI-01
6054	TCGA-73-4668-01
6055	TCGA-CG-4477-01
6056	TCGA-HD-A6I0-01
6057	TCGA-B6-A0IJ-01
6058	TCGA-ZG-A8QX-01
6059	TCGA-D8-A73U-01
6060	TCGA-EE-A20F-06
6061	TCGA-BH-A0E1-01
6062	TCGA-BH-A0HX-01
6063	TCGA-DI-A2QT-01
6064	TCGA-2J-AABO-01
6065	TCGA-A2-A0D2-01
6066	TCGA-CH-5748-01
6067	TCGA-CH-5751-01
6068	TCGA-EJ-A65E-01
6069	TCGA-BS-A0V7-01
6070	TCGA-FC-7961-01
6071	TCGA-05-4389-01
6072	TCGA-CV-7433-01
6073	TCGA-37-4132-01
6074	TCGA-B9-4113-01
6075	TCGA-A8-A08C-01
6076	TCGA-AJ-A5DV-01
6077	TCGA-ZF-A9R0-01
6078	TCGA-C8-A12T-01
6079	TCGA-CM-5860-01
6080	TCGA-E9-A54Y-01
6081	TCGA-BH-A8FZ-01
6082	TCGA-27-2524-01
6083	TCGA-CZ-5467-01
6084	TCGA-55-8615-01
6085	TCGA-91-8497-01
6086	TCGA-ET-A25J-01
6087	TCGA-EW-A2FW-01
6088	TCGA-BR-7717-01
6089	TCGA-CR-7389-01
6090	TCGA-A2-A4S3-01
6091	TCGA-30-1862-01
6092	TCGA-IG-A5B8-01
6093	TCGA-FU-A23L-01
6094	TCGA-HT-A619-01
6095	TCGA-E2-A1B6-01
6096	TCGA-CN-6011-01
6097	TCGA-A2-A04W-01
6098	TCGA-85-7698-01
6099	TCGA-AR-A1AK-01
6100	TCGA-B5-A5OD-01
6101	TCGA-38-7271-01
6102	TCGA-DD-AADB-01
6103	TCGA-DJ-A3UM-01
6104	TCGA-FR-A8YE-06
6105	TCGA-FC-A4JI-01
6106	TCGA-24-0966-01
6107	TCGA-62-8394-01
6108	TCGA-61-1725-01
6109	TCGA-DK-A1A6-01
6110	TCGA-C8-A132-01
6111	TCGA-DK-A6B0-01
6112	TCGA-GL-8500-01
6113	TCGA-IB-AAUU-01
6114	TCGA-CQ-A4CH-01
6115	TCGA-B8-4154-01
6116	TCGA-13-1482-01
6117	TCGA-AA-3675-01
6118	TCGA-D5-6923-01
6119	TCGA-H4-A2HO-01
6120	TCGA-13-0897-01
6121	TCGA-EE-A2GT-06
6122	TCGA-78-8655-01
6123	TCGA-55-6712-01
6124	TCGA-CV-7434-01
6125	TCGA-BH-A1FC-01
6126	TCGA-DB-5276-01
6127	TCGA-AK-3443-01
6128	TCGA-VQ-A94R-01
6129	TCGA-D8-A13Z-01
6130	TCGA-CJ-4899-01
6131	TCGA-AO-A1KO-01
6132	TCGA-EJ-7315-01
6133	TCGA-JL-A3YW-01
6134	TCGA-DJ-A3VA-01
6135	TCGA-CH-5789-01
6136	TCGA-G4-6295-01
6137	TCGA-RA-A741-01
6138	TCGA-G4-6317-01
6139	TCGA-FD-A3N6-01
6140	TCGA-AN-A04C-01
6141	TCGA-EL-A3CO-01
6142	TCGA-B3-3925-01
6143	TCGA-A3-3351-01
6144	TCGA-DU-8167-01
6145	TCGA-CV-7438-01
6146	TCGA-24-1464-01
6147	TCGA-CV-7429-01
6148	TCGA-CD-A48C-01
6149	TCGA-E7-A4XJ-01
6150	TCGA-K4-AAQO-01
6151	TCGA-VQ-A91E-01
6152	TCGA-A8-A092-01
6153	TCGA-VP-A87E-01
6154	TCGA-BH-A0BO-01
6155	TCGA-39-5039-01
6156	TCGA-HW-7487-01
6157	TCGA-B0-5812-01
6158	TCGA-G9-7510-01
6159	TCGA-56-7223-01
6160	TCGA-24-1471-01
6161	TCGA-V7-A7HQ-01
6162	TCGA-CL-4957-01
6163	TCGA-DD-AAW2-01
6164	TCGA-FG-A713-01
6165	TCGA-DJ-A2Q6-01
6166	TCGA-86-8668-01
6167	TCGA-E9-A1RA-01
6168	TCGA-DD-AAVR-01
6169	TCGA-MY-A5BF-01
6170	TCGA-5R-AA1D-01
6171	TCGA-D7-A4YT-01
6172	TCGA-CE-A3ME-01
6173	TCGA-BH-A204-01
6174	TCGA-E9-A1R7-01
6175	TCGA-HT-A74O-01
6176	TCGA-YL-A8SR-01
6177	TCGA-56-7582-01
6178	TCGA-VN-A88I-01
6179	TCGA-EL-A4K7-01
6180	TCGA-VQ-A92D-01
6181	TCGA-BC-A112-01
6182	TCGA-EW-A1J5-01
6183	TCGA-J8-A4HW-01
6184	TCGA-OL-A66L-01
6185	TCGA-MP-A4TF-01
6186	TCGA-DD-AAVS-01
6187	TCGA-XD-AAUI-01
6188	TCGA-13-1489-01
6189	TCGA-24-2271-01
6190	TCGA-BR-8679-01
6191	TCGA-AN-A0FJ-01
6192	TCGA-LD-A7W6-01
6193	TCGA-CS-4944-01
6194	TCGA-06-0649-01
6195	TCGA-K4-A54R-01
6196	TCGA-EJ-7317-01
6197	TCGA-CF-A3MG-01
6198	TCGA-BR-8380-01
6199	TCGA-BH-A0E7-01
6200	TCGA-C8-A137-01
6201	TCGA-P3-A5QF-01
6202	TCGA-XF-A9ST-01
6203	TCGA-EL-A3ZL-01
6204	TCGA-H7-A76A-01
6205	TCGA-A1-A0SF-01
6206	TCGA-77-8133-01
6207	TCGA-22-1016-01
6208	TCGA-E2-A15O-01
6209	TCGA-HZ-8003-01
6210	TCGA-55-8094-01
6211	TCGA-78-7535-01
6212	TCGA-E9-A1RG-01
6213	TCGA-F4-6459-01
6214	TCGA-BP-5200-01
6215	TCGA-BH-A0HY-01
6216	TCGA-BP-4976-01
6217	TCGA-76-4929-01
6218	TCGA-EJ-8472-01
6219	TCGA-EM-A4FF-01
6220	TCGA-S9-A6U5-01
6221	TCGA-EJ-7793-01
6222	TCGA-B8-A54G-01
6223	TCGA-LN-A49X-01
6224	TCGA-44-7669-01
6225	TCGA-19-2629-01
6226	TCGA-VQ-A8PH-01
6227	TCGA-E9-A54X-01
6228	TCGA-VS-A9UV-01
6229	TCGA-A8-A085-01
6230	TCGA-ET-A39M-01
6231	TCGA-CV-7421-01
6232	TCGA-RY-A845-01
6233	TCGA-IN-A6RR-01
6234	TCGA-S9-A7QY-01
6235	TCGA-A7-A425-01
6236	TCGA-CV-6948-01
6237	TCGA-FD-A43X-01
6238	TCGA-05-4382-01
6239	TCGA-A2-A0ER-01
6240	TCGA-WY-A85C-01
6241	TCGA-FD-A6TK-01
6242	TCGA-BJ-A4O9-01
6243	TCGA-BH-A18V-01
6244	TCGA-ED-A4XI-01
6245	TCGA-DK-A6AV-01
6246	TCGA-EM-A1YE-01
6247	TCGA-E7-A97Q-01
6248	TCGA-44-8119-01
6249	TCGA-VQ-A8PC-01
6250	TCGA-5N-A9KI-01
6251	TCGA-AL-A5DJ-01
6252	TCGA-A2-A04R-01
6253	TCGA-VS-A8Q9-01
6254	TCGA-A8-A082-01
6255	TCGA-04-1356-01
6256	TCGA-A6-4105-01
6257	TCGA-NJ-A7XG-01
6258	TCGA-D3-A1Q7-06
6259	TCGA-CQ-A4C9-01
6260	TCGA-B9-A8YH-01
6261	TCGA-AN-A046-01
6262	TCGA-ZF-A9R5-01
6263	TCGA-DM-A28G-01
6264	TCGA-UB-A7MC-01
6265	TCGA-S4-A8RP-01
6266	TCGA-A2-A0T6-01
6267	TCGA-C8-A12V-01
6268	TCGA-MP-A4T6-01
6269	TCGA-BP-4987-01
6270	TCGA-EE-A2MQ-06
6271	TCGA-UF-A7JF-01
6272	TCGA-BP-5004-01
6273	TCGA-BP-4988-01
6274	TCGA-ZF-A9RM-01
6275	TCGA-IA-A83S-01
6276	TCGA-BJ-A45I-01
6277	TCGA-DQ-5624-01
6278	TCGA-CV-6936-01
6279	TCGA-E2-A15D-01
6280	TCGA-G9-7523-01
6281	TCGA-MN-A4N5-01
6282	TCGA-AO-A0JG-01
6283	TCGA-WY-A858-01
6284	TCGA-F4-6463-01
6285	TCGA-NH-A50U-01
6286	TCGA-DC-6682-01
6287	TCGA-FC-A66V-01
6288	TCGA-CN-6021-01
6289	TCGA-B9-4114-01
6290	TCGA-51-4081-01
